"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.227599844E1,-1.149982959E-1,4.740519449E-2,-9.891108513E0
2.227999844E1,-1.002021357E-1,6.357084215E-2,-9.893627167E0
2.228400000E1,-1.068197042E-1,7.032249123E-2,-9.893961906E0
2.228799844E1,-1.151036397E-1,7.167281955E-2,-9.885438919E0
2.229199844E1,-1.035540104E-1,6.237374246E-2,-9.884155273E0
2.229599844E1,-1.072315052E-1,5.192544684E-2,-9.884816170E0
2.230000000E1,-9.789411724E-2,3.903506324E-2,-9.885783195E0
2.230399844E1,-1.115219146E-1,5.398445949E-2,-9.882411957E0
2.230799844E1,-1.090702489E-1,4.993347079E-2,-9.886109352E0
2.231199844E1,-1.097310483E-1,4.463749751E-2,-9.882823944E0
2.231600000E1,-1.165688932E-1,4.701254144E-2,-9.885524750E0
2.231999844E1,-1.165305898E-1,5.908889696E-2,-9.894488335E0
2.232400000E1,-1.024814099E-1,5.010585487E-2,-9.895063400E0
2.232799844E1,-9.311529249E-2,4.743392393E-2,-9.895513535E0
2.233200000E1,-1.098268181E-1,4.029920325E-2,-9.886741638E0
2.233600000E1,-1.093384027E-1,4.759673029E-2,-9.890016556E0
2.233999844E1,-1.146343797E-1,5.690538883E-2,-9.891338348E0
2.234400000E1,-1.063600183E-1,5.012500659E-2,-9.886099815E0
2.234800000E1,-1.133127734E-1,3.979163244E-2,-9.885869026E0
2.235200156E1,-1.239813417E-1,5.159026012E-2,-9.889901161E0
2.235600156E1,-1.091660261E-1,4.813303053E-2,-9.894047737E0
2.236000000E1,-1.108419672E-1,4.278917238E-2,-9.881722450E0
2.236400000E1,-1.052203774E-1,5.059427023E-2,-9.882545471E0
2.236799844E1,-1.142896116E-1,5.083369091E-2,-9.893367767E0
2.237199844E1,-1.137916148E-1,4.685931280E-2,-9.884087563E0
2.237600000E1,-1.100949720E-1,4.525998980E-2,-9.892410278E0
2.237999844E1,-1.120582223E-1,3.980121017E-2,-9.905118942E0
2.238399844E1,-1.254944801E-1,5.114972591E-2,-9.887737274E0
2.238799844E1,-1.284441352E-1,5.836106092E-2,-9.893770218E0
2.239200000E1,-1.182735637E-1,4.759673029E-2,-9.889441490E0
2.239600000E1,-1.175840273E-1,5.748957023E-2,-9.881100655E0
2.239999844E1,-1.050384119E-1,4.807556793E-2,-9.883370399E0
2.240399844E1,-1.100183576E-1,5.521029234E-2,-9.882230759E0
2.240800000E1,-1.219510585E-1,6.059245765E-2,-9.892592430E0
2.241199844E1,-1.136479676E-1,4.502056912E-2,-9.878227234E0
2.241599844E1,-1.072602421E-1,3.960967436E-2,-9.891137123E0
2.241999844E1,-1.040520072E-1,3.686112911E-2,-9.892860413E0
2.242400000E1,-1.106600016E-1,4.995262623E-2,-9.884720802E0
2.242799844E1,-1.230906993E-1,6.101383641E-2,-9.878399849E0
2.243200000E1,-1.077199280E-1,5.512410030E-2,-9.886626244E0
2.243599844E1,-1.217786819E-1,5.936662853E-2,-9.874253273E0
2.244000000E1,-1.050479934E-1,4.221456498E-2,-9.877116203E0
2.244400000E1,-1.117326021E-1,5.516240746E-2,-9.882814407E0
2.244799844E1,-1.054502204E-1,4.935886338E-2,-9.885908127E0
2.245199844E1,-1.109090000E-1,5.136999115E-2,-9.879013062E0
2.245600000E1,-9.670659900E-2,4.332547262E-2,-9.888953209E0
2.245999844E1,-1.039849669E-1,5.970181152E-2,-9.893541336E0
2.246399844E1,-1.060535610E-1,4.429273307E-2,-9.896518707E0
2.246799844E1,-1.052969918E-1,4.299986362E-2,-9.888991356E0
2.247200000E1,-1.033624709E-1,4.360320419E-2,-9.880793571E0
2.247599844E1,-9.380482137E-2,4.388092831E-2,-9.891040802E0
2.247999844E1,-9.605537355E-2,5.549759790E-2,-9.884270668E0
2.248399844E1,-1.119720265E-1,6.071695313E-2,-9.883877754E0
2.248799844E1,-1.189726740E-1,5.477933586E-2,-9.884614944E0
2.249199844E1,-1.140884981E-1,5.281608924E-2,-9.892104149E0
2.249599844E1,-1.109760329E-1,5.613924190E-2,-9.885410309E0
2.249999844E1,-1.200548485E-1,5.024950579E-2,-9.885581970E0
2.250400000E1,-9.753978252E-2,4.795107245E-2,-9.891347885E0
2.250799844E1,-9.336429089E-2,4.625597596E-2,-9.888444901E0
2.251199844E1,-1.036593542E-1,5.198290572E-2,-9.901373863E0
2.251600000E1,-1.077199280E-1,6.272808462E-2,-9.889959335E0
2.252000000E1,-1.084094569E-1,6.360915303E-2,-9.882987022E0
2.252399844E1,-1.223341301E-1,4.892790690E-2,-9.898013115E0
2.252799844E1,-1.195281222E-1,6.206728518E-2,-9.874090195E0
2.253200000E1,-1.127956286E-1,7.180690020E-2,-9.890170097E0
2.253599844E1,-1.108515412E-1,4.423527047E-2,-9.881943703E0
2.253999844E1,-1.104876176E-1,4.593994096E-2,-9.889834404E0
2.254399844E1,-1.123934016E-1,5.269159004E-2,-9.889509201E0
2.254800000E1,-9.921572357E-2,4.283705354E-2,-9.881378174E0
2.255199844E1,-1.050767228E-1,5.260540172E-2,-9.890160561E0
2.255599844E1,-1.158123240E-1,4.751053825E-2,-9.881799698E0
2.255999844E1,-1.087542176E-1,5.069961399E-2,-9.889211655E0
2.256400000E1,-1.153143346E-1,4.722323641E-2,-9.882393837E0
2.256800000E1,-1.161187813E-1,5.182967708E-2,-9.878821373E0
2.257199844E1,-1.005756259E-1,4.827668518E-2,-9.890140533E0
2.257599844E1,-1.048277318E-1,5.015373603E-2,-9.885209084E0
2.258000000E1,-1.106025428E-1,5.648400635E-2,-9.887660027E0
2.258400000E1,-1.197771206E-1,3.795288503E-2,-9.879385948E0
2.258799844E1,-1.068101302E-1,4.791276529E-2,-9.876618385E0
2.259199844E1,-1.057279408E-1,5.044104159E-2,-9.878303528E0
2.259600000E1,-1.018397585E-1,4.029920325E-2,-9.883322716E0
2.259999844E1,-1.181299165E-1,4.613147676E-2,-9.889604568E0
2.260399844E1,-9.997228533E-2,4.704127461E-2,-9.891510010E0
2.260799844E1,-9.173622727E-2,5.086242035E-2,-9.889154434E0
2.261200000E1,-1.041573510E-1,5.030696467E-2,-9.873093605E0
2.261599844E1,-1.109281555E-1,3.943729028E-2,-9.896020889E0
2.261999844E1,-1.033145934E-1,4.233906046E-2,-9.886606216E0
2.262399844E1,-1.027304083E-1,5.408980697E-2,-9.894719124E0
2.262800000E1,-1.021462232E-1,4.289451614E-2,-9.892209053E0
2.263199844E1,-1.167795807E-1,4.630386084E-2,-9.892765045E0
2.263599844E1,-1.158410534E-1,4.298070818E-2,-9.891203880E0
2.263999844E1,-1.148354858E-1,4.318182543E-2,-9.888110161E0
2.264400000E1,-1.065802872E-1,5.929958820E-2,-9.891931534E0
2.264799844E1,-1.176319197E-1,5.525817350E-2,-9.905731201E0
2.265200000E1,-1.013704985E-1,4.985685647E-2,-9.877948761E0
2.265600000E1,-1.107270420E-1,6.032430753E-2,-9.889747620E0
2.265999844E1,-1.258775443E-1,3.554910794E-2,-9.877642632E0
2.266399844E1,-1.083711460E-1,4.024174064E-2,-9.891538620E0
2.266800000E1,-1.031805202E-1,4.451299831E-2,-9.887631416E0
2.267199844E1,-1.095969751E-1,3.836468980E-2,-9.880248070E0
2.267600000E1,-1.051341891E-1,5.808333308E-2,-9.889948845E0
2.267999844E1,-1.079497710E-1,4.282747954E-2,-9.896759033E0
2.268399844E1,-1.244410276E-1,4.506845027E-2,-9.891327858E0
2.268800000E1,-1.054885238E-1,4.820964485E-2,-9.884183884E0
2.269199844E1,-1.162049696E-1,3.829764947E-2,-9.876532555E0
2.269599844E1,-1.086201370E-1,4.962701350E-2,-9.884643555E0
2.269999844E1,-1.050192639E-1,4.047158360E-2,-9.879184723E0
2.270400000E1,-1.104110032E-1,4.899494350E-2,-9.872931480E0
2.270799844E1,-1.085818335E-1,4.338293523E-2,-9.897111893E0
2.271199844E1,-1.112346128E-1,5.471229553E-2,-9.883925438E0
2.271599844E1,-9.033802152E-2,4.645708948E-2,-9.870297432E0
2.272000000E1,-1.070687026E-1,4.830541089E-2,-9.885878563E0
2.272399844E1,-1.071548909E-1,5.687665567E-2,-9.885908127E0
2.272799844E1,-1.067909673E-1,6.095637381E-2,-9.884987831E0
2.273199844E1,-1.117134467E-1,5.805460364E-2,-9.888311386E0
2.273600000E1,-1.038796231E-1,5.600516498E-2,-9.886444092E0
2.274000000E1,-1.043967754E-1,5.232767016E-2,-9.887392998E0
2.274399844E1,-1.156878248E-1,5.114014819E-2,-9.878734589E0
2.274799844E1,-1.179192215E-1,4.073973373E-2,-9.886606216E0
2.275200000E1,-1.073943079E-1,4.183149338E-2,-9.878006935E0
2.275599844E1,-1.085531116E-1,6.095637381E-2,-9.882987022E0
2.275999844E1,-1.078923047E-1,5.582320690E-2,-9.886319160E0
2.276399844E1,-1.144619957E-1,5.212656036E-2,-9.880755424E0
2.276800000E1,-1.111101136E-1,4.954082146E-2,-9.879443169E0
2.277199844E1,-1.086871773E-1,4.659116268E-2,-9.883284569E0
2.277600000E1,-1.175265759E-1,5.922297388E-2,-9.884318352E0
2.277999844E1,-1.167508513E-1,5.322789401E-2,-9.875267982E0
2.278400000E1,-1.171722338E-1,3.767516091E-2,-9.876551628E0
2.278799844E1,-1.234067306E-1,4.202302918E-2,-9.886032104E0
2.279199844E1,-1.052108034E-1,5.010585487E-2,-9.876483917E0
2.279599844E1,-1.132648960E-1,5.804502591E-2,-9.889078140E0
2.280000000E1,-1.132936254E-1,5.246174708E-2,-9.880363464E0
2.280399844E1,-1.106312722E-1,5.363969505E-2,-9.885783195E0
2.280799844E1,-1.131308228E-1,5.357265845E-2,-9.876120567E0
2.281199844E1,-1.183693334E-1,5.929001421E-2,-9.878371239E0
2.281600000E1,-1.033720523E-1,5.011542886E-2,-9.894660950E0
2.281999844E1,-1.126519740E-1,4.531745240E-2,-9.885869026E0
2.282400000E1,-1.071548909E-1,4.815218225E-2,-9.876695633E0
2.282799844E1,-1.155058667E-1,4.319139943E-2,-9.872720718E0
2.283200000E1,-1.031805202E-1,4.686889425E-2,-9.870574951E0
2.283599844E1,-1.021653712E-1,5.135083944E-2,-9.887631416E0
2.283999844E1,-1.155729070E-1,5.029739067E-2,-9.882326126E0
2.284400000E1,-1.252742112E-1,5.029739067E-2,-9.891222954E0
2.284800000E1,-1.155537516E-1,5.255751312E-2,-9.896317482E0
2.285199844E1,-1.044542342E-1,5.030696467E-2,-9.900216103E0
2.285599844E1,-1.059386358E-1,4.078762233E-2,-9.878303528E0
2.286000000E1,-1.098363921E-1,4.872678965E-2,-9.882651329E0
2.286400000E1,-1.059673727E-1,5.581362918E-2,-9.895350456E0
2.286799844E1,-1.106983125E-1,4.592078924E-2,-9.888100624E0
2.287199844E1,-1.209454983E-1,4.705084860E-2,-9.886894226E0
2.287600000E1,-1.093671322E-1,4.435019195E-2,-9.896231651E0
2.287999844E1,-1.075092331E-1,3.575979546E-2,-9.895829201E0
2.288399844E1,-1.066185907E-1,4.728069529E-2,-9.889279366E0
2.288799844E1,-1.145386100E-1,5.572744086E-2,-9.883456230E0
2.289200000E1,-8.789593726E-2,5.004839227E-2,-9.882517815E0
2.289599844E1,-1.136862710E-1,6.319735199E-2,-9.886558533E0
2.289999844E1,-1.201314628E-1,6.801448017E-2,-9.896968842E0
2.290399844E1,-1.200548485E-1,4.779784381E-2,-9.890696526E0
2.290800000E1,-1.290666163E-1,6.396349519E-2,-9.891519547E0
2.291200000E1,-1.131691262E-1,5.412811413E-2,-9.893885612E0
2.291599844E1,-1.109856144E-1,6.207686290E-2,-9.890696526E0
2.291999844E1,-1.025963277E-1,3.143107891E-2,-9.883551598E0
2.292400000E1,-1.077295020E-1,3.735912219E-2,-9.894622803E0
2.292799844E1,-1.161953956E-1,4.612190276E-2,-9.887468338E0
2.293199844E1,-1.136479676E-1,4.619851708E-2,-9.884375572E0
2.293599844E1,-1.214626357E-1,5.230851844E-2,-9.886588097E0
2.294000000E1,-1.208305731E-1,5.291185901E-2,-9.881627083E0
2.294399844E1,-1.113878414E-1,3.982993960E-2,-9.881176949E0
2.294799844E1,-1.006522402E-1,5.235640332E-2,-9.891175270E0
2.295199844E1,-1.064653620E-1,3.915956244E-2,-9.898855209E0
2.295600000E1,-1.036689281E-1,4.977066442E-2,-9.890457153E0
2.295999844E1,-9.601707011E-2,3.859453276E-2,-9.887209892E0
2.296400000E1,-1.211370304E-1,5.115929991E-2,-9.879051208E0
2.296799844E1,-1.142417267E-1,4.570052400E-2,-9.883896828E0
2.297200000E1,-1.075092331E-1,4.663905129E-2,-9.891300201E0
2.297599844E1,-1.151036397E-1,4.617936164E-2,-9.891002655E0
2.297999844E1,-1.140118837E-1,5.214571208E-2,-9.889939308E0
2.298399844E1,-1.089840606E-1,6.719087809E-2,-9.889335632E0
2.298800000E1,-1.117134467E-1,5.105395988E-2,-9.886233330E0
2.299199844E1,-1.089457572E-1,4.711788893E-2,-9.882785797E0
2.299599844E1,-1.125657856E-1,5.766195431E-2,-9.886386871E0
2.299999844E1,-1.075379625E-1,4.737646505E-2,-9.885007858E0
2.300400000E1,-1.028836370E-1,4.666777700E-2,-9.892937660E0
2.300799844E1,-1.127094403E-1,4.998135194E-2,-9.879777908E0
2.301199844E1,-1.178330332E-1,6.010403857E-2,-9.891270638E0
2.301600000E1,-1.020696089E-1,4.841075838E-2,-9.894469261E0
2.302000000E1,-1.011981219E-1,5.615839362E-2,-9.894995689E0
2.302399844E1,-8.938033879E-2,5.183925480E-2,-9.892209053E0
2.302799844E1,-1.051629186E-1,4.073973373E-2,-9.892621040E0
2.303200000E1,-9.904333204E-2,4.368939251E-2,-9.889317513E0
2.303600000E1,-1.088021025E-1,6.266104430E-2,-9.894832611E0
2.303999844E1,-1.188481748E-1,3.214934096E-2,-9.892736435E0
2.304399844E1,-1.095874012E-1,4.554729536E-2,-9.893654823E0
2.304800000E1,-1.160038635E-1,4.861186817E-2,-9.876139641E0
2.305199844E1,-1.131787002E-1,4.777869210E-2,-9.893118858E0
2.305599844E1,-1.123263687E-1,5.150406808E-2,-9.897916794E0
2.305999844E1,-1.076816171E-1,5.621585622E-2,-9.889010429E0
2.306400000E1,-1.126998588E-1,5.308423936E-2,-9.885131836E0
2.306800000E1,-1.021462232E-1,5.560293794E-2,-9.883830070E0
2.307200000E1,-1.051629186E-1,4.266467318E-2,-9.872587204E0
2.307600000E1,-1.025292948E-1,3.761769831E-2,-9.882834435E0
2.308000000E1,-1.049139202E-1,4.463749751E-2,-9.880650520E0
2.308399844E1,-1.208401471E-1,5.408980697E-2,-9.875737190E0
2.308799844E1,-1.120869443E-1,6.028600037E-2,-9.892248154E0
2.309199844E1,-1.238472685E-1,6.568731368E-2,-9.880238533E0
2.309600000E1,-1.123455167E-1,4.352658987E-2,-9.883149147E0
2.310000000E1,-1.137533113E-1,4.177403077E-2,-9.884087563E0
2.310399844E1,-1.039658114E-1,3.866156936E-2,-9.877307892E0
2.310799844E1,-9.960836917E-2,4.155376554E-2,-9.890427589E0
2.311200000E1,-1.162049696E-1,3.960967436E-2,-9.896749496E0
2.311599844E1,-1.077103391E-1,4.606444016E-2,-9.899899483E0
2.311999844E1,-1.125849411E-1,5.539225042E-2,-9.898759842E0
2.312399844E1,-1.243931428E-1,4.609316960E-2,-9.892525673E0
2.312800000E1,-1.149791405E-1,5.656062067E-2,-9.888406754E0
2.313199844E1,-1.097502038E-1,3.953305632E-2,-9.883359909E0
2.313599844E1,-1.134851575E-1,5.340027437E-2,-9.888369560E0
2.313999844E1,-1.063121334E-1,5.555505678E-2,-9.892946243E0
2.314400000E1,-1.177085340E-1,5.818868056E-2,-9.890419006E0
2.314799844E1,-1.041094661E-1,3.844130412E-2,-9.890763283E0
2.315200000E1,-9.747274220E-2,4.837245122E-2,-9.884950638E0
2.315599844E1,-1.086584479E-1,5.902186036E-2,-9.884912491E0
2.316000000E1,-9.478165209E-2,4.060566053E-2,-9.888157845E0
2.316399844E1,-1.070303991E-1,5.512410030E-2,-9.877882957E0
2.316799844E1,-1.051150262E-1,5.523902178E-2,-9.884288788E0
2.317199844E1,-1.062738299E-1,5.319916084E-2,-9.874023438E0
2.317600000E1,-1.038796231E-1,5.846640468E-2,-9.879769325E0
2.317999844E1,-1.072315052E-1,5.292143300E-2,-9.882603645E0
2.318399844E1,-1.003745124E-1,5.304593220E-2,-9.892180443E0
2.318800000E1,-1.026346385E-1,5.428134277E-2,-9.887047768E0
2.319200000E1,-1.088978723E-1,5.282566324E-2,-9.881981850E0
2.319600000E1,-1.056800634E-1,3.907337040E-2,-9.881627083E0
2.319999844E1,-9.525091946E-2,5.070919171E-2,-9.883264542E0
2.320400000E1,-1.093958691E-1,3.916914016E-2,-9.890054703E0
2.320800000E1,-1.072123498E-1,3.533841670E-2,-9.878313065E0
2.321199844E1,-1.097885147E-1,4.187937453E-2,-9.888235092E0
2.321599844E1,-1.018397585E-1,5.178179592E-2,-9.891979218E0
2.322000000E1,-1.180341393E-1,3.543418646E-2,-9.889144897E0
2.322399844E1,-1.209071875E-1,4.979939759E-2,-9.881340027E0
2.322799844E1,-1.131882817E-1,4.028962553E-2,-9.884738922E0
2.323199844E1,-1.251975894E-1,3.288675472E-2,-9.892467499E0
2.323600000E1,-1.080646887E-1,4.207091033E-2,-9.890696526E0
2.323999844E1,-1.142608821E-1,6.058287993E-2,-9.888512611E0
2.324399844E1,-1.136288121E-1,5.852386355E-2,-9.883561134E0
2.324800000E1,-1.169806942E-1,5.805460364E-2,-9.883446693E0
2.325200000E1,-1.219414845E-1,7.191223651E-2,-9.890859604E0
2.325600000E1,-1.198920459E-1,6.299623847E-2,-9.886434555E0
2.325999844E1,-1.192503944E-1,4.695508257E-2,-9.897504807E0
2.326399844E1,-1.227555051E-1,4.518337548E-2,-9.884614944E0
2.326800000E1,-1.179862618E-1,5.335238948E-2,-9.889882088E0
2.327199844E1,-1.089553311E-1,5.472187325E-2,-9.892860413E0
2.327600469E1,-9.425493330E-2,5.614881963E-2,-9.880467415E0
2.327999844E1,-1.122976393E-1,5.437710881E-2,-9.880602837E0
2.328400000E1,-1.129009798E-1,5.663723499E-2,-9.895359993E0
2.328799844E1,-1.112058759E-1,5.672342703E-2,-9.890590668E0
2.329199844E1,-1.119816080E-1,5.974970013E-2,-9.872202873E0
2.329599844E1,-1.088978723E-1,6.043922901E-2,-9.884575844E0
2.330000000E1,-1.041956544E-1,5.709692463E-2,-9.890083313E0
2.330399844E1,-1.143949553E-1,4.688804597E-2,-9.890715599E0
2.330799844E1,-1.134181246E-1,3.954263777E-2,-9.879184723E0
2.331199844E1,-1.115506440E-1,4.668693244E-2,-9.882421494E0
2.331600000E1,-1.120390594E-1,4.824795201E-2,-9.877634048E0
2.331999844E1,-1.234641969E-1,4.499183595E-2,-9.883293152E0
2.332400000E1,-1.181969494E-1,3.987782449E-2,-9.896327019E0
2.332799844E1,-1.207252294E-1,4.188895598E-2,-9.884375572E0
2.333199844E1,-1.190588623E-1,5.676173419E-2,-9.878045082E0
2.333599844E1,-1.148163378E-1,5.295016617E-2,-9.871983528E0
2.334000000E1,-1.043680385E-1,5.500917882E-2,-9.881061554E0
2.334400000E1,-1.033145934E-1,5.883032084E-2,-9.898127556E0
2.334800000E1,-1.034869775E-1,4.983770475E-2,-9.882517815E0
2.335199844E1,-1.102577746E-1,3.834553435E-2,-9.881722450E0
2.335599844E1,-1.049522236E-1,5.527732894E-2,-9.894182205E0
2.336000000E1,-1.093000919E-1,5.060384795E-2,-9.890398979E0
2.336400000E1,-1.138490811E-1,4.606444016E-2,-9.887095451E0
2.336799844E1,-1.023760661E-1,4.448426887E-2,-9.888455391E0
2.337199844E1,-1.007096991E-1,3.897760436E-2,-9.875411987E0
2.337600000E1,-1.111388430E-1,5.877286196E-2,-9.888799667E0
2.338000000E1,-1.135809273E-1,4.602613300E-2,-9.895580292E0
2.338399844E1,-1.234833449E-1,4.087381065E-2,-9.879836082E0
2.338799844E1,-1.129201278E-1,4.182191566E-2,-9.897572517E0
2.339200000E1,-1.063217074E-1,5.069961399E-2,-9.882354736E0
2.339599844E1,-1.059099063E-1,4.609316960E-2,-9.893579483E0
2.339999844E1,-1.182735637E-1,4.553771764E-2,-9.893856049E0
2.340399844E1,-1.130925119E-1,4.948335886E-2,-9.883456230E0
2.340800000E1,-1.015811935E-1,4.805641621E-2,-9.882163048E0
2.341199844E1,-1.035827398E-1,4.377558455E-2,-9.889719963E0
2.341599844E1,-1.030464396E-1,3.586514294E-2,-9.882785797E0
2.341999844E1,-1.131882817E-1,3.869029880E-2,-9.894268990E0
2.342400000E1,-1.147492975E-1,5.616797134E-2,-9.889335632E0
2.342799844E1,-1.049617976E-1,4.094085097E-2,-9.889575958E0
2.343199844E1,-1.075762734E-1,5.338112265E-2,-9.894077301E0
2.343599844E1,-1.037263945E-1,3.519476205E-2,-9.888119698E0
2.344000000E1,-1.265191883E-1,4.112280533E-2,-9.882163048E0
2.344399844E1,-1.190875918E-1,5.657019839E-2,-9.879327774E0
2.344800156E1,-1.287601590E-1,5.293101072E-2,-9.887564659E0
2.345200156E1,-1.050863042E-1,4.712746665E-2,-9.898098946E0
2.345600000E1,-1.149599925E-1,5.355350673E-2,-9.879184723E0
2.346000000E1,-1.096831635E-1,4.889917374E-2,-9.878160477E0
2.346400000E1,-9.989567101E-2,4.874594510E-2,-9.882057190E0
2.346800156E1,-1.217786819E-1,5.888778716E-2,-9.880774498E0
2.347200000E1,-1.268831044E-1,6.057330221E-2,-9.885649681E0
2.347599844E1,-1.055842936E-1,3.646847978E-2,-9.883657455E0
2.347999844E1,-1.027495563E-1,5.290227756E-2,-9.879443169E0
2.348399844E1,-1.052874178E-1,4.707958177E-2,-9.883196831E0
2.348800000E1,-1.191163287E-1,5.681919307E-2,-9.877125740E0
2.349199844E1,-1.066760495E-1,5.284481868E-2,-9.883370399E0
2.349599844E1,-9.647675604E-2,4.432146251E-2,-9.888397217E0
2.349999844E1,-1.018876508E-1,5.507621914E-2,-9.882077217E0
2.350399844E1,-1.048756093E-1,5.794925615E-2,-9.896797180E0
2.350799844E1,-1.092713624E-1,4.603571072E-2,-9.875277519E0
2.351199844E1,-1.169806942E-1,4.490564764E-2,-9.875191689E0
2.351600000E1,-1.021845341E-1,4.166868702E-2,-9.875545502E0
2.352000000E1,-1.041669324E-1,3.986824676E-2,-9.877030373E0
2.352399844E1,-1.083328426E-1,5.986462161E-2,-9.885916710E0
2.352799844E1,-1.105738133E-1,6.019980460E-2,-9.888761520E0
2.353200000E1,-1.002404392E-1,5.923255160E-2,-9.877835274E0
2.353599844E1,-1.120390594E-1,5.500917882E-2,-9.891606331E0
2.353999844E1,-1.131978557E-1,4.460876435E-2,-9.887956619E0
2.354399844E1,-1.284441352E-1,5.991250277E-2,-9.882834435E0
2.354800000E1,-1.068771631E-1,5.566040054E-2,-9.886703491E0
2.355199844E1,-1.134947389E-1,5.487510189E-2,-9.880324364E0
2.355600000E1,-1.108611152E-1,4.649539664E-2,-9.888819695E0
2.355999844E1,-1.167029664E-1,3.817315400E-2,-9.883475304E0
2.356400000E1,-1.105067730E-1,3.850834072E-2,-9.878016472E0
2.356799844E1,-1.090702489E-1,5.229894072E-2,-9.880401611E0
2.357199844E1,-1.026154831E-1,5.910805240E-2,-9.885611534E0
2.357599844E1,-1.163294762E-1,4.696466029E-2,-9.877997398E0
2.358000000E1,-1.079593450E-1,5.311297253E-2,-9.886673927E0
2.358399844E1,-1.077199280E-1,4.254975170E-2,-9.866466522E0
2.358799844E1,-1.116847247E-1,5.377376825E-2,-9.888829231E0
2.359199844E1,-1.079018861E-1,5.193502456E-2,-9.895331383E0
2.359600000E1,-1.105929613E-1,4.989516363E-2,-9.887191772E0
2.359999844E1,-1.052586809E-1,4.492479935E-2,-9.881971359E0
2.360399844E1,-1.119528711E-1,4.770207778E-2,-9.879940987E0
2.360799844E1,-1.038604677E-1,5.476975814E-2,-9.877710342E0
2.361200000E1,-1.061110198E-1,4.217625782E-2,-9.865787506E0
2.361600000E1,-1.118187979E-1,3.866156936E-2,-9.884471893E0
2.361999844E1,-1.178234592E-1,4.223372042E-2,-9.883207321E0
2.362399844E1,-1.011215076E-1,4.174530134E-2,-9.876436234E0
2.362800000E1,-1.023664847E-1,4.295197502E-2,-9.878274918E0
2.363199844E1,-1.056321785E-1,4.266467318E-2,-9.882431984E0
2.363600000E1,-1.051150262E-1,2.641283162E-2,-9.889393806E0
2.364000156E1,-1.172967330E-1,6.062118709E-2,-9.889891624E0
2.364400156E1,-1.102960780E-1,5.992208049E-2,-9.887843132E0
2.364800156E1,-1.165497378E-1,4.847779498E-2,-9.886510849E0
2.365200156E1,-1.109281555E-1,5.345773697E-2,-9.901776314E0
2.365600156E1,-1.038796231E-1,4.498226196E-2,-9.896261215E0
2.366000156E1,-1.100279316E-1,4.834371805E-2,-9.880381584E0
2.366400156E1,-1.036689281E-1,5.219359696E-2,-9.893866539E0
2.366799844E1,-1.005468965E-1,5.195417628E-2,-9.883589745E0
2.367200156E1,-1.015237272E-1,4.568136856E-2,-9.892706871E0
2.367600156E1,-9.339302033E-2,3.654509410E-2,-9.883494377E0
2.367999844E1,-1.280993670E-1,3.987782449E-2,-9.871590614E0
2.368399844E1,-1.169519648E-1,4.332547262E-2,-9.879615784E0
2.368800000E1,-1.164827049E-1,5.239471048E-2,-9.890925407E0
2.369200000E1,-1.102577746E-1,5.668511987E-2,-9.891338348E0
2.369599844E1,-1.117996424E-1,4.674439132E-2,-9.890734673E0
2.369999844E1,-1.112154573E-1,4.647624120E-2,-9.879913330E0
2.370400156E1,-9.189903736E-2,4.155376554E-2,-9.887956619E0
2.370800156E1,-1.036114767E-1,5.438668281E-2,-9.889699936E0
2.371199844E1,-1.063887477E-1,5.455906689E-2,-9.890419006E0
2.371599844E1,-1.107940748E-1,4.581544548E-2,-9.882421494E0
2.372000000E1,-1.091660261E-1,4.979939759E-2,-9.884451866E0
2.372400156E1,-9.835380316E-2,5.782476068E-2,-9.890045166E0
