"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.940000000E0,2.199999988E-3,9.399999864E-3,-4.959999770E-2,5.053078041E-2
2.950000000E0,8.299999870E-3,-9.999999747E-5,-3.979999945E-2,4.065636425E-2
2.960000000E0,5.699999630E-3,0.000000000E0,-3.979999945E-2,4.020609346E-2
2.970000000E0,-1.379999984E-2,-9.800000116E-3,-4.959999770E-2,5.240839408E-2
2.980000000E0,-1.389999967E-2,-9.999999747E-5,-5.939999968E-2,6.100475352E-2
2.990000000E0,-4.199999850E-3,9.599999525E-3,-5.939999968E-2,6.031716133E-2
3.000000000E0,-2.389999852E-2,-9.899999946E-3,-4.959999770E-2,5.594085895E-2
3.010000000E0,1.519999932E-2,9.800000116E-3,-3.979999945E-2,4.371635778E-2
3.020000000E0,5.299999844E-3,-9.499999695E-3,-4.959999770E-2,5.077893032E-2
3.030000000E0,-1.420000009E-2,9.999999776E-3,-5.939999968E-2,6.188699346E-2
3.040000000E0,-4.399999976E-3,1.009999961E-2,-3.979999945E-2,4.129660940E-2
3.050000000E0,-1.409999933E-2,3.999999899E-4,-3.979999945E-2,4.222570233E-2
3.060000000E0,-4.299999680E-3,3.999999899E-4,-4.959999770E-2,4.978764675E-2
3.070000000E0,-4.399999976E-3,5.999999703E-4,-7.899999619E-2,7.912470788E-2
3.080000000E0,-1.420000009E-2,1.040000003E-2,-3.979999945E-2,4.351827155E-2
3.090000000E0,-1.429999992E-2,1.059999969E-2,-5.939999968E-2,6.200975692E-2
3.100000000E0,-4.499999806E-3,9.999999311E-4,-5.939999968E-2,5.957860321E-2
3.110000000E0,-4.299999680E-3,1.199999941E-3,-6.920000166E-2,6.934385500E-2
3.120000000E0,-1.409999933E-2,1.399999950E-3,-4.959999770E-2,5.158420061E-2
3.130000000E0,-1.409999933E-2,1.129999943E-2,-5.939999968E-2,6.208751831E-2
3.140000000E0,5.399999674E-3,1.599999960E-3,-4.959999770E-2,4.991873164E-2
3.150000000E0,-4.399999976E-3,-7.899999619E-3,-6.920000166E-2,6.978832440E-2
3.160000000E0,-4.399999976E-3,1.159999985E-2,-6.920000166E-2,7.030334434E-2
3.170000000E0,-4.399999976E-3,1.699999906E-3,-5.939999968E-2,5.958699490E-2
3.180000000E0,-1.429999992E-2,1.150000002E-2,-4.959999770E-2,5.288572369E-2
3.190000000E0,-1.429999992E-2,-7.999999449E-3,-5.939999968E-2,6.161858446E-2
3.200000000E0,-1.429999992E-2,1.599999960E-3,-6.920000166E-2,7.068019685E-2
3.210000000E0,5.099999718E-3,1.699999906E-3,-5.939999968E-2,5.964276954E-2
3.220000000E0,-4.499999806E-3,1.599999960E-3,-5.939999968E-2,5.959169372E-2
3.230000000E0,-1.420000009E-2,1.699999906E-3,-4.959999770E-2,5.162063322E-2
3.240000000E0,-4.299999680E-3,-1.779999956E-2,-4.959999770E-2,5.287239122E-2
3.250000000E0,5.399999674E-3,1.150000002E-2,-5.939999968E-2,6.074347668E-2
3.260000000E0,-1.409999933E-2,1.879999973E-2,-4.959999770E-2,5.488542377E-2
3.270000000E0,-6.899999920E-3,1.359999925E-2,-3.989999741E-2,4.271510005E-2
3.280000000E0,-4.999999888E-3,-3.999999724E-3,-5.949999765E-2,5.984354365E-2
3.290000000E0,-3.499999875E-3,3.999999724E-3,-4.969999939E-2,4.998339661E-2
3.300000000E0,1.209999993E-2,-4.299999680E-3,-6.929999590E-2,7.047970933E-2
3.310003125E0,-9.300000034E-3,-1.059999969E-2,-5.939999968E-2,6.105088006E-2
3.320000000E0,7.100000046E-3,-2.999999851E-4,-4.959999770E-2,5.010648434E-2
3.330000000E0,-9.499999695E-3,-1.999999949E-4,-5.939999968E-2,6.015521553E-2
3.340000000E0,9.099999443E-3,3.000000026E-3,-5.939999968E-2,6.016784816E-2
3.350000000E0,-1.799999969E-3,4.499999806E-3,-5.939999968E-2,5.959739894E-2
3.360000000E0,-1.399999950E-3,3.299999982E-3,-4.959999770E-2,4.972936528E-2
3.370000000E0,-1.199999941E-3,2.499999944E-3,-4.959999770E-2,4.967745738E-2
3.380000000E0,-8.200000040E-3,1.999999862E-3,-4.959999770E-2,5.031301792E-2
3.390000000E0,-1.339999959E-2,-5.499999970E-3,-4.969999939E-2,5.176774989E-2
3.400000000E0,4.799999762E-3,3.499999875E-3,-7.909999788E-2,7.932275626E-2
3.410000000E0,1.069999952E-2,9.499999695E-3,-4.959999770E-2,5.162266707E-2
3.420000000E0,4.999999655E-4,-7.799999788E-3,-6.920000166E-2,6.964000449E-2
3.430000000E0,1.999999949E-4,1.399999950E-3,-5.939999968E-2,5.941683231E-2
3.440000000E0,0.000000000E0,8.999999845E-4,-3.979999945E-2,3.981017402E-2
3.450000000E0,-7.299999706E-3,8.200000040E-3,-4.969999939E-2,5.089813293E-2
3.460000000E0,2.499999944E-3,-1.599999960E-3,-4.969999939E-2,4.978855229E-2
3.470000000E0,-7.400000002E-3,-1.500000013E-3,-3.979999945E-2,4.050987480E-2
3.480000000E0,-7.299999706E-3,-1.399999950E-3,-5.949999765E-2,5.996248590E-2
3.490000000E0,-7.299999706E-3,8.399999700E-3,-4.969999939E-2,5.093073660E-2
3.500000000E0,2.190000005E-2,-1.500000013E-3,-6.929999590E-2,7.269353089E-2
3.510000000E0,1.209999993E-2,-1.500000013E-3,-4.969999939E-2,5.117372312E-2
3.520000000E0,2.300000051E-3,-1.500000013E-3,-7.909999788E-2,7.914764472E-2
3.530000000E0,-7.400000002E-3,-1.500000013E-3,-4.969999939E-2,5.027026894E-2
3.540000000E0,2.300000051E-3,-1.599999960E-3,-6.929999590E-2,6.935661058E-2
3.550000000E0,8.700000122E-3,2.429999970E-2,-5.939999968E-2,6.476526808E-2
3.560000000E0,-6.599999964E-3,2.899999963E-3,-4.959999770E-2,5.012115094E-2
3.570000000E0,1.999999862E-3,-1.159999985E-2,-5.939999968E-2,6.055509853E-2
3.580000000E0,-5.799999926E-3,-1.199999941E-3,-5.949999765E-2,5.979406090E-2
3.590000000E0,9.899999946E-3,6.099999882E-3,-5.939999968E-2,6.052751407E-2
3.600000000E0,7.100000046E-3,4.499999806E-3,-5.939999968E-2,5.999183245E-2
3.610000000E0,5.299999844E-3,-4.100000020E-3,-5.939999968E-2,5.977675100E-2
3.620000000E0,-3.299999982E-3,1.099999994E-2,-4.959999770E-2,5.091217703E-2
3.630000000E0,-9.599999525E-3,9.999999311E-4,-4.959999770E-2,5.053038455E-2
3.640000000E0,9.999999747E-5,8.399999700E-3,-6.920000166E-2,6.970803558E-2
3.650000000E0,0.000000000E0,-7.999999798E-4,-4.959999770E-2,4.960644889E-2
3.660000000E0,0.000000000E0,-9.999999311E-4,-3.979999945E-2,3.981256028E-2
3.670000000E0,-1.950000040E-2,8.700000122E-3,-5.939999968E-2,6.312131161E-2
3.680000000E0,0.000000000E0,1.850000024E-2,-5.939999968E-2,6.221422643E-2
3.690000000E0,-1.950000040E-2,-9.999999311E-4,-3.979999945E-2,4.433159112E-2
3.700000000E0,9.800000116E-3,-9.999999311E-4,-5.939999968E-2,6.021129432E-2
3.710000000E0,-9.699999355E-3,-1.199999941E-3,-4.959999770E-2,5.055383031E-2
3.720000000E0,0.000000000E0,1.819999889E-2,-4.959999770E-2,5.283369882E-2
3.730000000E0,0.000000000E0,-1.109999977E-2,-6.920000166E-2,7.008459334E-2
3.740000000E0,-9.599999525E-3,-1.109999977E-2,-5.939999968E-2,6.118602739E-2
3.750000000E0,9.999999747E-5,-1.199999941E-3,-6.920000166E-2,6.921047774E-2
3.760000000E0,-9.599999525E-3,-1.199999941E-3,-5.939999968E-2,6.018272138E-2
3.770000000E0,9.999999747E-5,-1.199999941E-3,-6.920000166E-2,6.921047774E-2
3.780000000E0,-9.599999525E-3,-1.099999994E-2,-4.959999770E-2,5.170415613E-2
3.790000000E0,9.899999946E-3,-1.300000004E-3,-5.939999968E-2,6.023337912E-2
3.800000000E0,1.999999949E-4,-1.399999950E-3,-5.939999968E-2,5.941683231E-2
3.810000000E0,9.999999776E-3,-1.399999950E-3,-5.939999968E-2,6.025213654E-2
3.820000000E0,-9.399999864E-3,-1.119999960E-2,-4.959999770E-2,5.171034481E-2
3.830000000E0,-9.399999864E-3,1.809999906E-2,-6.920000166E-2,7.214298436E-2
3.840000000E0,1.989999972E-2,8.200000040E-3,-5.939999968E-2,6.317918923E-2
3.850000000E0,0.000000000E0,8.100000210E-3,-4.959999770E-2,5.025703707E-2
3.860000000E0,0.000000000E0,-1.699999906E-3,-5.939999968E-2,5.942432130E-2
3.870000000E0,9.999999747E-5,7.999999449E-3,-6.920000166E-2,6.966096626E-2
3.880000000E0,-9.599999525E-3,-1.699999906E-3,-5.939999968E-2,6.019476682E-2
3.890000000E0,1.999999949E-4,-1.699999906E-3,-4.959999770E-2,4.962952520E-2
3.900000000E0,2.999999851E-4,-1.150000002E-2,-4.959999770E-2,5.091659624E-2
3.910000000E0,1.999999949E-4,-1.699999906E-3,-4.959999770E-2,4.962952520E-2
3.920000000E0,-9.399999864E-3,7.999999449E-3,-5.939999968E-2,6.066893728E-2
3.930000000E0,-9.399999864E-3,7.899999619E-3,-6.920000166E-2,7.028093782E-2
3.940000000E0,1.009999961E-2,-1.159999985E-2,-4.959999770E-2,5.193004680E-2
3.950000000E0,2.999999851E-4,-1.799999969E-3,-4.959999770E-2,4.963355490E-2
3.960000000E0,-9.300000034E-3,-1.799999969E-3,-6.920000166E-2,6.984533077E-2
3.970000000E0,3.999999899E-4,-1.899999916E-3,-5.939999968E-2,5.943172521E-2
3.980000000E0,3.999999899E-4,-1.899999916E-3,-4.959999770E-2,4.963798718E-2
3.990000000E0,1.019999944E-2,1.750000007E-2,-5.939999968E-2,6.275866437E-2
4.000000000E0,3.999999899E-4,-1.179999951E-2,-6.920000166E-2,7.020000155E-2
4.010000000E0,-9.300000034E-3,-2.099999925E-3,-4.959999770E-2,5.050801691E-2
4.020000000E0,3.999999899E-4,-2.159999870E-2,-4.959999770E-2,5.410064432E-2
4.030000000E0,1.009999961E-2,-1.999999862E-3,-4.959999770E-2,5.065737620E-2
4.040000000E0,2.999999851E-4,-1.999999862E-3,-5.939999968E-2,5.943441731E-2
4.050000000E0,2.999999851E-4,-2.099999925E-3,-5.939999968E-2,5.943786639E-2
4.060000000E0,1.009999961E-2,-2.099999925E-3,-4.959999770E-2,5.066142283E-2
4.070000000E0,2.999999851E-4,7.599999662E-3,-4.959999770E-2,5.017977448E-2
4.080000000E0,-9.300000034E-3,-2.199999988E-3,-4.959999770E-2,5.051227348E-2
4.090000000E0,3.999999899E-4,-2.099999925E-3,-3.979999945E-2,3.985737015E-2
4.100000000E0,1.019999944E-2,-1.999999862E-3,-4.959999770E-2,5.067740877E-2
4.110000000E0,3.999999899E-4,-1.169999968E-2,-4.959999770E-2,5.096282728E-2
4.120000000E0,-1.909999922E-2,-1.999999862E-3,-5.939999968E-2,6.242731719E-2
4.130000000E0,-9.200000204E-3,-1.169999968E-2,-6.920000166E-2,7.078255594E-2
4.140000000E0,-9.099999443E-3,-2.139999904E-2,-4.959999770E-2,5.478074224E-2
4.150000000E0,5.999999703E-4,-1.150000002E-2,-4.959999770E-2,5.091924756E-2
4.160000000E0,5.999999703E-4,-1.699999906E-3,-5.939999968E-2,5.942735028E-2
4.170000000E0,6.999999750E-4,-1.139999926E-2,-5.939999968E-2,6.048809755E-2
4.180000000E0,1.040000003E-2,7.899999619E-3,-3.979999945E-2,4.188806453E-2
4.190000000E0,5.999999703E-4,7.799999788E-3,-4.959999770E-2,5.021314338E-2
4.200000000E0,1.030000020E-2,1.730000041E-2,-5.939999968E-2,6.271953428E-2
4.210000000E0,-9.099999443E-3,-2.099999925E-3,-4.959999770E-2,5.047157379E-2
4.220000000E0,1.040000003E-2,7.499999832E-3,-5.939999968E-2,6.076816568E-2
4.230000000E0,-8.999999613E-3,-2.300000051E-3,-5.939999968E-2,6.012195901E-2
4.240000000E0,1.040000003E-2,7.299999706E-3,-4.959999770E-2,5.120165786E-2
4.250000000E0,-8.999999613E-3,-2.499999944E-3,-3.979999945E-2,4.088141324E-2
4.260000000E0,1.049999986E-2,-2.499999944E-3,-5.939999968E-2,6.037267560E-2
4.270000000E0,-8.999999613E-3,-2.499999944E-3,-4.959999770E-2,5.047187102E-2
4.280000000E0,1.049999986E-2,-1.229999959E-2,-4.959999770E-2,5.216991239E-2
4.290000000E0,-8.899999782E-3,-2.399999881E-3,-3.979999945E-2,4.085351823E-2
4.300000000E0,6.999999750E-4,-1.219999976E-2,-6.929999590E-2,7.036916531E-2
4.310000000E0,6.999999750E-4,-1.219999976E-2,-4.959999770E-2,5.108316519E-2
4.320000000E0,-8.799999952E-3,-1.209999993E-2,-5.939999968E-2,6.125528515E-2
4.330000000E0,7.999999798E-4,1.699999906E-2,-3.979999945E-2,4.328602458E-2
4.340000000E0,7.999999798E-4,7.100000046E-3,-4.959999770E-2,5.011197235E-2
4.350000000E0,-8.799999952E-3,-2.699999837E-3,-4.959999770E-2,5.044690050E-2
4.360000000E0,8.999999845E-4,-1.249999925E-2,-5.939999968E-2,6.070765967E-2
4.370000000E0,-8.700000122E-3,6.899999920E-3,-5.939999968E-2,6.042896626E-2
4.380000000E0,9.999999311E-4,-2.799999900E-3,-4.959999770E-2,4.968903069E-2
4.390000000E0,-8.499999531E-3,6.799999624E-3,-4.959999770E-2,5.078040723E-2
4.400000000E0,1.300000004E-3,-1.249999925E-2,-5.949999765E-2,6.081274292E-2
4.410000000E0,1.799999969E-3,6.699999794E-3,-4.969999939E-2,5.018186861E-2
4.420000000E0,1.799999969E-3,6.799999624E-3,-5.949999765E-2,5.991435316E-2
4.430000000E0,1.799999969E-3,-2.799999900E-3,-6.929999590E-2,6.937989212E-2
4.440000000E0,1.169999968E-2,6.799999624E-3,-4.969999939E-2,5.150941591E-2
4.450000000E0,-7.899999619E-3,-2.799999900E-3,-4.969999939E-2,5.040178502E-2
4.460000000E0,-7.899999619E-3,-2.899999963E-3,-4.969999939E-2,5.040743927E-2
4.470000000E0,1.799999969E-3,6.799999624E-3,-5.949999765E-2,5.991435316E-2
4.480000000E0,-8.100000210E-3,6.699999794E-3,-4.959999770E-2,5.070167426E-2
4.490000000E0,1.599999960E-3,-2.899999963E-3,-5.949999765E-2,5.959211122E-2
4.500000000E0,1.500000013E-3,-1.269999985E-2,-4.959999770E-2,5.122206329E-2
4.510000000E0,1.500000013E-3,-2.699999837E-3,-4.959999770E-2,4.969607400E-2
4.520000000E0,1.699999906E-3,-2.799999900E-3,-5.949999765E-2,5.959009749E-2
4.530000000E0,1.699999906E-3,-1.249999925E-2,-6.929999590E-2,7.043883455E-2
4.540000000E0,1.699999906E-3,-2.699999837E-3,-4.959999770E-2,4.970251272E-2
4.550000000E0,-7.999999449E-3,-2.499999944E-3,-4.959999770E-2,5.030317845E-2
4.560000000E0,-7.999999449E-3,-2.499999944E-3,-5.949999765E-2,6.008743388E-2
4.570000000E0,-1.750000007E-2,7.100000046E-3,-3.979999945E-2,4.405337625E-2
4.580000000E0,1.169999968E-2,-1.229999959E-2,-5.949999765E-2,6.187430567E-2
4.590000000E0,1.799999969E-3,-2.300000051E-3,-5.949999765E-2,5.957163520E-2
4.600000000E0,1.899999916E-3,-2.399999881E-3,-6.929999590E-2,6.936756757E-2
4.610000000E0,1.150000002E-2,-1.200000010E-2,-3.979999945E-2,4.313107881E-2
4.620000000E0,1.139999926E-2,-2.199999988E-3,-5.949999765E-2,6.062218821E-2
4.630000000E0,1.500000013E-3,-2.300000051E-3,-5.949999765E-2,5.956332529E-2
4.640000000E0,-8.100000210E-3,1.679999940E-2,-4.959999770E-2,5.299065724E-2
4.650000000E0,1.500000013E-3,-2.799999900E-3,-5.949999765E-2,5.958472723E-2
4.660000000E0,1.500000013E-3,-1.239999942E-2,-6.929999590E-2,7.041661322E-2
4.670000000E0,-8.200000040E-3,-2.190000005E-2,-6.929999590E-2,7.313917852E-2
4.680000000E0,1.199999941E-3,2.689999901E-2,-4.959999770E-2,5.643766223E-2
4.690000000E0,1.199999941E-3,-2.699999837E-3,-5.949999765E-2,5.957331381E-2
4.700000000E0,1.069999952E-2,-2.699999837E-3,-5.939999968E-2,6.041638810E-2
4.710000000E0,-4.809999838E-2,-4.179999977E-2,-5.105999708E-1,5.145611529E-1
4.720000000E0,7.809999585E-2,4.479999840E-2,8.524999619E-1,8.572414095E-1
4.730000000E0,1.009999961E-2,-5.240000039E-2,-6.969000101E-1,6.989401935E-1
4.740000000E0,-3.659999743E-2,1.819999889E-2,2.247999907E-1,2.284859636E-1
4.750000000E0,-5.909999833E-2,-7.397999763E-1,4.601999819E-1,8.732587464E-1
4.760000000E0,1.596999913E-1,6.700000167E-2,-8.930000067E-1,9.096384443E-1
4.770000000E0,1.563999951E-1,-3.280000016E-2,1.009400010E0,1.021971222E0
4.780000000E0,1.019999944E-2,8.519999683E-2,-1.206799984E0,1.209846801E0
4.790000000E0,-2.937999964E-1,2.902999818E-1,1.332999945E0,1.395521899E0
4.800000000E0,2.080000006E-2,-4.209999740E-2,-1.550099969E0,1.550811066E0
4.810000000E0,9.039999545E-2,-8.320000023E-2,5.680999756E-1,5.812331559E-1
4.820000000E0,7.919999957E-2,4.459999874E-2,-2.261999995E-1,2.437790794E-1
4.830000000E0,4.050000012E-2,6.449999660E-2,1.659999937E-1,1.826376124E-1
4.840000000E0,-1.551000029E-1,-5.269999802E-2,-4.222999811E-1,4.529575860E-1
4.850000000E0,1.009999961E-2,5.480000004E-2,3.326999843E-1,3.373341512E-1
4.860000000E0,7.800000161E-2,3.519999981E-2,-4.810999930E-1,4.886514540E-1
4.870000000E0,8.829999715E-2,1.817999929E-1,5.091999769E-1,5.478437217E-1
4.880000000E0,-2.175999880E-1,-8.389999717E-2,2.869999968E-2,2.349737310E-1
4.890000000E0,4.820000008E-2,7.569999993E-2,-4.908999801E-1,4.990355903E-1
4.900000000E0,1.350999922E-1,8.359999955E-2,6.563999653E-1,6.753531537E-1
4.910000000E0,5.829999968E-2,-1.329999976E-2,-1.010699987E0,1.012467404E0
4.920000000E0,-1.966999918E-1,-1.220999956E-1,5.288999677E-1,5.773512549E-1
4.930000000E0,1.799999923E-2,1.418000013E-1,-2.260999978E-1,2.674928958E-1
4.940000000E0,1.164999977E-1,4.409999773E-2,-2.019999921E-2,1.261946878E-1
4.950000000E0,-2.049999870E-2,-3.429999948E-2,-6.920000166E-2,7.990857363E-2
4.960000000E0,2.899999917E-2,7.319999486E-2,-1.378999949E-1,1.587943569E-1
4.970000000E0,1.078999937E-1,1.133999974E-1,-2.261999995E-1,2.750789119E-1
4.980000000E0,9.809999913E-2,1.719999909E-1,1.855999976E-1,2.713944838E-1
4.990000000E0,-1.762999892E-1,1.334999949E-1,-1.966999918E-1,2.959642235E-1
5.000000000E0,-2.869999968E-2,1.929000020E-1,2.869999968E-2,1.971237955E-1
5.010000000E0,2.119999938E-2,1.543999910E-1,-9.869999439E-2,1.844735377E-1
5.020000000E0,-2.669999935E-2,-1.581999958E-1,-1.378999949E-1,2.115574088E-1
5.030000000E0,-2.620000020E-2,-1.279999912E-1,-5.999999703E-4,1.306552630E-1
5.040000000E0,-1.041999981E-1,1.040000003E-2,1.889999956E-2,1.064096311E-1
5.050000000E0,-6.449999660E-2,5.040000007E-2,-7.909999788E-2,1.138297818E-1
5.060001563E0,3.339999914E-2,1.977999955E-1,-9.869999439E-2,2.235667396E-1
5.070000000E0,7.249999791E-2,3.158999979E-1,-2.019999921E-2,3.247415871E-1
5.080000000E0,9.219999611E-2,4.341999888E-1,-1.182999983E-1,4.593749658E-1
5.090000000E0,1.121999994E-1,5.133999586E-1,-3.989999741E-2,5.270297593E-1
5.100000000E0,8.329999447E-2,4.652999938E-1,-1.182999983E-1,4.872759617E-1
5.110000000E0,-9.219999611E-2,2.604999840E-1,3.849999979E-2,2.790041773E-1
5.120000000E0,-1.694999933E-1,2.518999875E-1,-3.009999916E-2,3.051063116E-1
5.130000000E0,-1.783999950E-1,3.018999994E-1,8.749999851E-2,3.614227685E-1
5.140000000E0,-1.294000000E-1,3.707999885E-1,-3.989999741E-2,3.947518224E-1
5.150000000E0,-5.139999837E-2,5.472999811E-1,-5.949999765E-2,5.529190527E-1
5.160000000E0,-4.199999943E-2,5.570999980E-1,-1.049999986E-2,5.587796146E-1
5.170000000E0,-6.169999763E-2,5.864999890E-1,-9.869999439E-2,5.979388060E-1
5.180000000E0,-8.179999888E-2,5.667999983E-1,-5.999999703E-4,5.726725398E-1
5.190000000E0,-4.259999841E-2,6.157999635E-1,-5.949999765E-2,6.201327314E-1
5.200000000E0,-4.270000011E-2,6.159999967E-1,-3.989999741E-2,6.187659458E-1
5.210000000E0,-1.319999993E-2,5.963999629E-1,-4.969999939E-2,5.986127677E-1
5.220000000E0,-1.329999976E-2,5.864999890E-1,-5.949999765E-2,5.896603911E-1
5.230000000E0,-1.329999976E-2,6.255999804E-1,-7.909999788E-2,6.307210438E-1
5.240000000E0,-3.299999982E-2,6.352999806E-1,-6.929999590E-2,6.399199597E-1
5.250000000E0,-6.250000000E-2,5.861999989E-1,-7.909999788E-2,5.948054290E-1
5.260000000E0,-8.209999651E-2,5.468999743E-1,-3.989999741E-2,5.544655094E-1
5.270000000E0,-6.260000169E-2,5.370000005E-1,-5.949999765E-2,5.439007358E-1
5.280003125E0,-4.309999943E-2,5.074999928E-1,-4.969999939E-2,5.117459747E-1
5.290000000E0,-7.259999961E-2,4.972999990E-1,-4.969999939E-2,5.050229093E-1
5.300001563E0,-9.219999611E-2,4.478999972E-1,-7.909999788E-2,4.640819502E-1
5.310000000E0,-4.319999740E-2,4.769999981E-1,-3.989999741E-2,4.806113271E-1
5.320000000E0,-6.300000101E-2,4.570999742E-1,-5.949999765E-2,4.652414816E-1
5.330000000E0,-3.359999880E-2,4.565999806E-1,-5.949999765E-2,4.616846888E-1
5.340000000E0,-5.319999903E-2,4.562999904E-1,-4.969999939E-2,4.620714351E-1
5.350000000E0,-3.339999914E-2,4.461999834E-1,-4.969999939E-2,4.502000389E-1
5.360000000E0,-5.319999903E-2,4.265999794E-1,-5.949999765E-2,4.340023411E-1
5.370000000E0,-3.379999846E-2,4.263999760E-1,-7.909999788E-2,4.349898724E-1
5.380000000E0,-3.379999846E-2,4.556999803E-1,-3.989999741E-2,4.586904421E-1
5.390000000E0,-4.369999841E-2,4.062999785E-1,-5.949999765E-2,4.129523121E-1
5.400000000E0,-3.399999812E-2,3.865000010E-1,-3.989999741E-2,3.900387935E-1
5.410000000E0,-2.410000004E-2,3.863999844E-1,-3.989999741E-2,3.892014487E-1
5.420000000E0,-4.380000010E-2,3.567999899E-1,-4.969999939E-2,3.628977305E-1
5.430000000E0,-7.329999655E-2,3.567000031E-1,-3.989999741E-2,3.663328971E-1
5.440000000E0,-5.379999802E-2,3.075000048E-1,-6.929999590E-2,3.197705148E-1
5.450000000E0,-7.329999655E-2,3.467999995E-1,-5.949999765E-2,3.594208937E-1
5.460000000E0,-6.329999864E-2,2.976999879E-1,-5.949999765E-2,3.101167882E-1
5.470000000E0,-6.329999864E-2,2.970999777E-1,-4.969999939E-2,3.078073692E-1
5.480000000E0,-6.319999695E-2,2.574000061E-1,-4.969999939E-2,2.696647783E-1
5.490000000E0,-4.339999706E-2,2.671999931E-1,-4.969999939E-2,2.752262451E-1
5.500000000E0,-5.329999700E-2,2.963999808E-1,-4.969999939E-2,3.052276662E-1
5.510000000E0,-5.339999869E-2,2.863999903E-1,-6.929999590E-2,2.994645284E-1
5.520000000E0,-7.310000062E-2,2.764999866E-1,-4.969999939E-2,2.902859670E-1
5.530000000E0,-5.350000039E-2,2.469999939E-1,-6.929999590E-2,2.620567428E-1
5.540000000E0,-6.350000203E-2,2.763999999E-1,-4.969999939E-2,2.879223856E-1
5.550000000E0,-9.299999475E-2,2.173999995E-1,-3.009999916E-2,2.383647809E-1
5.560000000E0,-1.322000027E-1,1.781999916E-1,-6.929999590E-2,2.324533655E-1
5.570000000E0,-2.439999953E-2,1.779000014E-1,-3.009999916E-2,1.820708116E-1
5.580000000E0,-7.349999994E-2,1.774999946E-1,-9.869999439E-2,2.159865435E-1
5.590000000E0,-6.359999627E-2,1.871999949E-1,-3.989999741E-2,2.016948374E-1
5.600000000E0,-7.329999655E-2,1.870999932E-1,-7.909999788E-2,2.159539456E-1
5.610000000E0,-3.399999812E-2,1.675999910E-1,-5.949999765E-2,1.810690657E-1
5.620000000E0,-1.429999992E-2,1.970999986E-1,-4.969999939E-2,2.037719053E-1
5.630000000E0,5.399999674E-3,2.266999930E-1,-5.949999765E-2,2.344403902E-1
5.640000000E0,-4.199999850E-3,2.069000006E-1,-6.929999590E-2,2.182378053E-1
5.650000000E0,5.299999844E-3,1.869999915E-1,-8.889999986E-2,2.071238683E-1
5.660000000E0,-4.399999976E-3,1.966999918E-1,-3.989999741E-2,2.007542193E-1
5.670000000E0,1.509999949E-2,1.671999991E-1,-9.869999439E-2,1.947448037E-1
5.680000000E0,-4.399999976E-3,1.474999934E-1,-3.989999741E-2,1.528647044E-1
5.690000000E0,-4.349999875E-2,1.375000030E-1,-8.889999986E-2,1.694157923E-1
5.700000000E0,1.034999937E-1,-9.779999405E-2,-3.989999741E-2,1.478820385E-1
5.710000000E0,1.539999992E-2,8.850000054E-2,7.769999653E-2,1.187716277E-1
5.720000000E0,-4.339999706E-2,1.081999987E-1,-3.009999916E-2,1.204026969E-1
5.730000000E0,2.520000003E-2,-2.919999883E-2,-1.477999985E-1,1.527498592E-1
5.740000000E0,1.136000007E-1,5.900000036E-2,1.168999970E-1,1.733538852E-1
5.750000000E0,-3.999999724E-3,3.940000013E-2,-1.576000005E-1,1.624996005E-1
5.760000000E0,-2.349999920E-2,1.080999970E-1,5.810000002E-2,1.249538688E-1
5.770000000E0,4.490000010E-2,1.472999901E-1,-5.949999765E-2,1.650864828E-1
5.780000000E0,-1.370000001E-2,1.665000021E-1,1.889999956E-2,1.681283756E-1
5.790000000E0,-7.259999961E-2,1.665000021E-1,-7.909999788E-2,1.981156741E-1
5.800000000E0,-6.269999593E-2,8.779999614E-2,-1.084999964E-1,1.530110389E-1
5.810000000E0,3.529999778E-2,1.366000026E-1,-1.049999986E-2,1.414775620E-1
5.820000000E0,2.520000003E-2,9.739999473E-2,-1.182999983E-1,1.552954880E-1
5.830000000E0,-3.999999724E-3,-8.999999845E-4,-4.969999939E-2,4.986882731E-2
5.840000000E0,2.520000003E-2,4.779999703E-2,-5.949999765E-2,8.037493041E-2
5.850000000E0,-6.309999526E-2,5.739999935E-2,-2.029999904E-2,8.768385990E-2
5.860000000E0,-7.310000062E-2,-2.119999938E-2,-7.909999788E-2,1.097718531E-1
5.870000000E0,-2.410000004E-2,7.660000026E-2,-3.989999741E-2,8.966816512E-2
5.880000000E0,-1.439999975E-2,-1.999999862E-3,-5.949999765E-2,6.125038540E-2
5.890000000E0,-4.389999807E-2,1.055999994E-1,-9.869999439E-2,1.510637567E-1
5.900000000E0,-1.449999958E-2,5.639999732E-2,-2.029999904E-2,6.167089790E-2
